CUSTOMER CODE,CUSTOMER NAME,ADDRESS 1,ADDRESS 2,TRANSACTION TYPE,ITEM CODE,ITEM DIMENSION,ITEM UNIT OF MEASURE,COMPANY CODE,COMPANY DIMENSION,LOT NUMBER,EXPIRATION DATE,SEGMENT CODE,SEGMENT NAME,PRINCIPAL CODE,PRINCIPAL DIMENSION,QUANTITY SOLD,QUANTITY FREE,UNIT PRICE,GROSS SALES AMOUNT,DISCOUNT AMOUNT,VALUE ADDED TAX AMOUNT,VAT EXCLUSIVE,SALES TAX,NET OF SALES TAX,MDI DISTRIBUTION FEE,BILLING NET SALES,BILLING VAT AMOUNT,BILL GROSS SALES,GB DISTRIBUTION FEE,METRO DRUG CYCLE DATE,Sales Week Number,PERIOD FROM DATE,PERIOD TO DATE,BATCH NUMBER,Batch Date
CU-TAG00131,"METRO DRUG, INC.",STA. MARIA INDUSTRIAL ESTATE,"1631 MANALAC AVE., TAGUIG CITY",IV,FG-13411,Lagundex 300mg/5ml x 60ml Sweet Orange,1's,NMPC    ,NEW MARKETLINK PHARMACEUTICAL CORP.,'803619         ,09/30/2015,'004,MEDIPHARMA,PC-0074,LA CROESUS PHARMA INC.,12,0,80.00,960.00,0.00,102.86,857.14,1.54,855.60,66.31,790.83,94.90,885.73,0.00,12/01/2013,2,12/08/2013,12/14/2013,2013002,12/15/2013
CU-TAG00131,"METRO DRUG, INC.",STA. MARIA INDUSTRIAL ESTATE,"1631 MANALAC AVE., TAGUIG CITY",IV,FG-13412,Lagundex Forte 600mg/5ml x 120ml Soothing Mint,1's,NMPC    ,NEW MARKETLINK PHARMACEUTICAL CORP.,'803112         ,10/31/2015,'004,MEDIPHARMA,PC-0074,LA CROESUS PHARMA INC.,12,0,140.00,"1,680.00",0.00,180.00,"1,500.00",2.70,"1,497.30",116.04,"1,383.96",166.08,"1,550.03",0.00,12/01/2013,2,12/08/2013,12/14/2013,2013002,12/15/2013
CU-TAG00131,"METRO DRUG, INC.",STA. MARIA INDUSTRIAL ESTATE,"1631 MANALAC AVE., TAGUIG CITY",IV,FG-13501,Flutanon 250mg Tablet,84's,NMPC    ,NEW MARKETLINK PHARMACEUTICAL CORP.,'1N016C2        ,12/31/2016,'003,BIOMEDICA,PC-0078,STADA,12,0,"4,536.00","54,432.00","18,144.00","5,832.00","48,600.00",87.32,"48,512.68","3,759.73","44,840.27","5,380.83","50,221.10",0.00,12/01/2013,2,12/08/2013,12/14/2013,2013002,12/15/2013
CU-TAG00131,"METRO DRUG, INC.",STA. MARIA INDUSTRIAL ESTATE,"1631 MANALAC AVE., TAGUIG CITY",IV,FG-16103,Isoprinosine Syrup 250 mg/5ml 60 ml,1's,NMPC    ,NEW MARKETLINK PHARMACEUTICAL CORP.,'13260          ,08/31/2016,'004,MEDIPHARMA,PC-0014,SWISS PHARMA RESEARCH LABORATORIES,12,0,185.00,"2,220.00",0.00,237.86,"1,982.14",3.56,"1,978.58",153.34,"1,828.80",219.46,"2,048.26",0.00,12/01/2013,2,12/08/2013,12/14/2013,2013002,12/15/2013
CU-TAG00131,"METRO DRUG, INC.",STA. MARIA INDUSTRIAL ESTATE,"1631 MANALAC AVE., TAGUIG CITY",IV,FG-16103,Isoprinosine Syrup 250 mg/5ml 60 ml,1's,NMPC    ,NEW MARKETLINK PHARMACEUTICAL CORP.,'13260          ,08/31/2016,'004,MEDIPHARMA,PC-0014,SWISS PHARMA RESEARCH LABORATORIES,12,0,185.00,"2,220.00",0.00,237.86,"1,982.14",3.56,"1,978.58",153.34,"1,828.80",219.46,"2,048.26",0.00,12/01/2013,2,12/08/2013,12/14/2013,2013002,12/15/2013
CU-TAG00131,"METRO DRUG, INC.",STA. MARIA INDUSTRIAL ESTATE,"1631 MANALAC AVE., TAGUIG CITY",IV,FG-16103,Isoprinosine Syrup 250 mg/5ml 60 ml,1's,NMPC    ,NEW MARKETLINK PHARMACEUTICAL CORP.,'13260          ,08/31/2016,'004,MEDIPHARMA,PC-0014,SWISS PHARMA RESEARCH LABORATORIES,12,0,185.00,"2,220.00",0.00,237.86,"1,982.14",3.56,"1,978.58",153.34,"1,828.80",219.46,"2,048.26",0.00,12/01/2013,2,12/08/2013,12/14/2013,2013002,12/15/2013
CU-TAG00131,"METRO DRUG, INC.",STA. MARIA INDUSTRIAL ESTATE,"1631 MANALAC AVE., TAGUIG CITY",IV,FG-16103,Isoprinosine Syrup 250 mg/5ml 60 ml,1's,NMPC    ,NEW MARKETLINK PHARMACEUTICAL CORP.,'13260          ,08/31/2016,'004,MEDIPHARMA,PC-0014,SWISS PHARMA RESEARCH LABORATORIES,12,0,185.00,"2,220.00",0.00,237.86,"1,982.14",3.56,"1,978.58",153.34,"1,828.80",219.46,"2,048.26",0.00,12/01/2013,2,12/08/2013,12/14/2013,2013002,12/15/2013
CU-TAG00131,"METRO DRUG, INC.",STA. MARIA INDUSTRIAL ESTATE,"1631 MANALAC AVE., TAGUIG CITY",IV,FG-16103,Isoprinosine Syrup 250 mg/5ml 60 ml,1's,NMPC    ,NEW MARKETLINK PHARMACEUTICAL CORP.,'13260          ,08/31/2016,'004,MEDIPHARMA,PC-0014,SWISS PHARMA RESEARCH LABORATORIES,12,0,185.00,"2,220.00",0.00,237.86,"1,982.14",3.56,"1,978.58",153.34,"1,828.80",219.46,"2,048.26",0.00,12/01/2013,2,12/08/2013,12/14/2013,2013002,12/15/2013
CU-TAG00131,"METRO DRUG, INC.",STA. MARIA INDUSTRIAL ESTATE,"1631 MANALAC AVE., TAGUIG CITY",IV,FG-16103,Isoprinosine Syrup 250 mg/5ml 60 ml,1's,NMPC    ,NEW MARKETLINK PHARMACEUTICAL CORP.,'13260          ,08/31/2016,'004,MEDIPHARMA,PC-0014,SWISS PHARMA RESEARCH LABORATORIES,12,0,185.00,"2,220.00",0.00,237.86,"1,982.14",3.56,"1,978.58",153.34,"1,828.80",219.46,"2,048.26",0.00,12/01/2013,2,12/08/2013,12/14/2013,2013002,12/15/2013
CU-TAG00131,"METRO DRUG, INC.",STA. MARIA INDUSTRIAL ESTATE,"1631 MANALAC AVE., TAGUIG CITY",IV,FG-16103,Isoprinosine Syrup 250 mg/5ml 60 ml,1's,NMPC    ,NEW MARKETLINK PHARMACEUTICAL CORP.,'13260          ,08/31/2016,'004,MEDIPHARMA,PC-0014,SWISS PHARMA RESEARCH LABORATORIES,12,0,185.00,"2,220.00",0.00,237.86,"1,982.14",3.56,"1,978.58",153.34,"1,828.80",219.46,"2,048.26",0.00,12/01/2013,2,12/08/2013,12/14/2013,2013002,12/15/2013
CU-TAG00131,"METRO DRUG, INC.",STA. MARIA INDUSTRIAL ESTATE,"1631 MANALAC AVE., TAGUIG CITY",IV,FG-16103,Isoprinosine Syrup 250 mg/5ml 60 ml,1's,NMPC    ,NEW MARKETLINK PHARMACEUTICAL CORP.,'13260          ,08/31/2016,'004,MEDIPHARMA,PC-0014,SWISS PHARMA RESEARCH LABORATORIES,12,0,185.00,"2,220.00",0.00,237.86,"1,982.14",3.56,"1,978.58",153.34,"1,828.80",219.46,"2,048.26",0.00,12/01/2013,2,12/08/2013,12/14/2013,2013002,12/15/2013
CU-TAG00131,"METRO DRUG, INC.",STA. MARIA INDUSTRIAL ESTATE,"1631 MANALAC AVE., TAGUIG CITY",IV,FG-16103,Isoprinosine Syrup 250 mg/5ml 60 ml,1's,NMPC    ,NEW MARKETLINK PHARMACEUTICAL CORP.,'13260          ,08/31/2016,'004,MEDIPHARMA,PC-0014,SWISS PHARMA RESEARCH LABORATORIES,24,0,155.40,"3,729.60",710.40,399.60,"3,330.00",5.98,"3,324.02",257.61,"3,072.39",368.69,"3,441.08",0.00,12/01/2013,2,12/08/2013,12/14/2013,2013002,12/15/2013
CU-TAG00131,"METRO DRUG, INC.",STA. MARIA INDUSTRIAL ESTATE,"1631 MANALAC AVE., TAGUIG CITY",IV,FG-16103,Isoprinosine Syrup 250 mg/5ml 60 ml,1's,NMPC    ,NEW MARKETLINK PHARMACEUTICAL CORP.,'13260          ,08/31/2016,'004,MEDIPHARMA,PC-0014,SWISS PHARMA RESEARCH LABORATORIES,12,0,155.40,"1,864.80",355.20,199.80,"1,665.00",2.99,"1,662.01",128.81,"1,536.19",184.34,"1,720.54",0.00,12/01/2013,2,12/08/2013,12/14/2013,2013002,12/15/2013
CU-TAG00131,"METRO DRUG, INC.",STA. MARIA INDUSTRIAL ESTATE,"1631 MANALAC AVE., TAGUIG CITY",IV,FG-16103,Isoprinosine Syrup 250 mg/5ml 60 ml,1's,NMPC    ,NEW MARKETLINK PHARMACEUTICAL CORP.,'13260          ,08/31/2016,'004,MEDIPHARMA,PC-0014,SWISS PHARMA RESEARCH LABORATORIES,12,0,185.00,"2,220.00",0.00,237.86,"1,982.14",3.56,"1,978.58",153.34,"1,828.80",219.46,"2,048.26",0.00,12/01/2013,2,12/08/2013,12/14/2013,2013002,12/15/2013
CU-TAG00131,"METRO DRUG, INC.",STA. MARIA INDUSTRIAL ESTATE,"1631 MANALAC AVE., TAGUIG CITY",IV,FG-16103,Isoprinosine Syrup 250 mg/5ml 60 ml,1's,NMPC    ,NEW MARKETLINK PHARMACEUTICAL CORP.,'13260          ,08/31/2016,'004,MEDIPHARMA,PC-0014,SWISS PHARMA RESEARCH LABORATORIES,12,0,185.00,"2,220.00",0.00,237.86,"1,982.14",3.56,"1,978.58",153.34,"1,828.80",219.46,"2,048.26",0.00,12/01/2013,2,12/08/2013,12/14/2013,2013002,12/15/2013
CU-TAG00131,"METRO DRUG, INC.",STA. MARIA INDUSTRIAL ESTATE,"1631 MANALAC AVE., TAGUIG CITY",IV,FG-16209,Rowagel 2% 5 g Tube,1's,NMPC    ,NEW MARKETLINK PHARMACEUTICAL CORP.,'7277           ,01/31/2015,'017,DERMATOLOGICALS,PC-0118,ROWA PHARMACEUTICALS LIMITED,12,0,465.00,"5,580.00",0.00,597.86,"4,982.14",8.95,"4,973.19",385.42,"4,596.72",551.61,"5,148.33",0.00,12/01/2013,2,12/08/2013,12/14/2013,2013002,12/15/2013
CU-TAG00131,"METRO DRUG, INC.",STA. MARIA INDUSTRIAL ESTATE,"1631 MANALAC AVE., TAGUIG CITY",IV,FG-16209,Rowagel 2% 5 g Tube,1's,NMPC    ,NEW MARKETLINK PHARMACEUTICAL CORP.,'7277           ,01/31/2015,'017,DERMATOLOGICALS,PC-0118,ROWA PHARMACEUTICALS LIMITED,12,0,465.00,"5,580.00",0.00,597.86,"4,982.14",8.95,"4,973.19",385.42,"4,596.72",551.61,"5,148.33",0.00,12/01/2013,2,12/08/2013,12/14/2013,2013002,12/15/2013
CU-TAG00131,"METRO DRUG, INC.",STA. MARIA INDUSTRIAL ESTATE,"1631 MANALAC AVE., TAGUIG CITY",IV,FG-16209,Rowagel 2% 5 g Tube,1's,NMPC    ,NEW MARKETLINK PHARMACEUTICAL CORP.,'7277           ,01/31/2015,'017,DERMATOLOGICALS,PC-0118,ROWA PHARMACEUTICALS LIMITED,12,0,465.00,"5,580.00",0.00,597.86,"4,982.14",8.95,"4,973.19",385.42,"4,596.72",551.61,"5,148.33",0.00,12/01/2013,2,12/08/2013,12/14/2013,2013002,12/15/2013
CU-TAG00131,"METRO DRUG, INC.",STA. MARIA INDUSTRIAL ESTATE,"1631 MANALAC AVE., TAGUIG CITY",IV,FG-16212,Rowatinex Caps.,100's,NMPC    ,NEW MARKETLINK PHARMACEUTICAL CORP.,'7223C          ,11/30/2016,'003,BIOMEDICA,PC-0018,ROWA PHARMACEUTICALS LIMITED,12,0,"2,120.00","25,440.00",0.00,"2,725.71","22,714.29",40.81,"22,673.47","1,757.19","20,957.09","2,514.85","23,471.94",0.00,12/01/2013,2,12/08/2013,12/14/2013,2013002,12/15/2013
CU-TAG00131,"METRO DRUG, INC.",STA. MARIA INDUSTRIAL ESTATE,"1631 MANALAC AVE., TAGUIG CITY",IV,FG-13926,Rabipur Powder 1Ml Vial 2.5Iu/M,1's,NMPC    ,NEW MARKETLINK PHARMACEUTICAL CORP.,'2477           ,04/30/2016,'002,BIOLOGICA,PC-0005,"NOVARTIS HEALTHCARE PHILIPPINES, INC",13,0,"1,554.00","20,202.00","3,848.00","2,164.50","18,037.50",32.41,"18,005.09","1,395.39","16,642.11","1,997.05","18,639.16",0.00,12/01/2013,2,12/08/2013,12/14/2013,2013002,12/15/2013
CU-TAG00131,"METRO DRUG, INC.",STA. MARIA INDUSTRIAL ESTATE,"1631 MANALAC AVE., TAGUIG CITY",IV,FG-91401,Replens Vaginal Moisturizer,6's,NMPC    ,NEW MARKETLINK PHARMACEUTICAL CORP.,'RF02032        ,02/28/2015,'026,GASTRO OB,PC-0075,LCI GROUP INC.,13,0,"1,250.00","16,250.00",0.00,"1,741.07","14,508.93",26.07,"14,482.86","1,122.42","13,386.51","1,606.38","14,992.89","1,086.21",12/01/2013,2,12/08/2013,12/14/2013,2013002,12/15/2013
CU-TAG00131,"METRO DRUG, INC.",STA. MARIA INDUSTRIAL ESTATE,"1631 MANALAC AVE., TAGUIG CITY",IV,FG-11216,Iopamiro 300 mg x 50 ml,1's,NMPC    ,NEW MARKETLINK PHARMACEUTICAL CORP.,'C2P367F        ,11/30/2015,'014,HOSPITAL,PC-0003,BRACCO IMAGING SPA,14,0,"1,450.00","20,300.00","9,688.00","2,175.00","18,125.00",32.57,"18,092.43","1,402.16","16,722.84","2,006.74","18,729.58",0.00,12/01/2013,2,12/08/2013,12/14/2013,2013002,12/15/2013
CU-TAG00131,"METRO DRUG, INC.",STA. MARIA INDUSTRIAL ESTATE,"1631 MANALAC AVE., TAGUIG CITY",IV,FG-11216,Iopamiro 300 mg x 50 ml,1's,NMPC    ,NEW MARKETLINK PHARMACEUTICAL CORP.,'C2P367F        ,11/30/2015,'014,HOSPITAL,PC-0003,BRACCO IMAGING SPA,15,0,"1,300.00","19,500.00","12,630.00","2,089.29","17,410.71",31.28,"17,379.43","1,346.91","16,063.81","1,927.66","17,991.47",0.00,12/01/2013,2,12/08/2013,12/14/2013,2013002,12/15/2013
CU-TAG00131,"METRO DRUG, INC.",STA. MARIA INDUSTRIAL ESTATE,"1631 MANALAC AVE., TAGUIG CITY",IV,FG-13926,Rabipur Powder 1Ml Vial 2.5Iu/M,1's,NMPC    ,NEW MARKETLINK PHARMACEUTICAL CORP.,'2477           ,04/30/2016,'002,BIOLOGICA,PC-0005,"NOVARTIS HEALTHCARE PHILIPPINES, INC",15,0,"1,554.00","23,310.00","4,440.00","2,497.50","20,812.50",37.40,"20,775.10","1,610.07","19,202.43","2,304.29","21,506.72",0.00,12/01/2013,2,12/08/2013,12/14/2013,2013002,12/15/2013
CU-TAG00131,"METRO DRUG, INC.",STA. MARIA INDUSTRIAL ESTATE,"1631 MANALAC AVE., TAGUIG CITY",IV,FG-16103,Isoprinosine Syrup 250 mg/5ml 60 ml,1's,NMPC    ,NEW MARKETLINK PHARMACEUTICAL CORP.,'13036          ,03/31/2016,'004,MEDIPHARMA,PC-0014,SWISS PHARMA RESEARCH LABORATORIES,15,0,185.00,"2,775.00",0.00,297.32,"2,477.68",4.45,"2,473.23",191.68,"2,286.00",274.32,"2,560.32",0.00,12/01/2013,2,12/08/2013,12/14/2013,2013002,12/15/2013
CU-TAG00131,"METRO DRUG, INC.",STA. MARIA INDUSTRIAL ESTATE,"1631 MANALAC AVE., TAGUIG CITY",IV,FG-16103,Isoprinosine Syrup 250 mg/5ml 60 ml,1's,NMPC    ,NEW MARKETLINK PHARMACEUTICAL CORP.,'13260          ,08/31/2016,'004,MEDIPHARMA,PC-0014,SWISS PHARMA RESEARCH LABORATORIES,15,0,185.00,"2,775.00",0.00,297.32,"2,477.68",4.45,"2,473.23",191.68,"2,286.00",274.32,"2,560.32",0.00,12/01/2013,2,12/08/2013,12/14/2013,2013002,12/15/2013
CU-TAG00131,"METRO DRUG, INC.",STA. MARIA INDUSTRIAL ESTATE,"1631 MANALAC AVE., TAGUIG CITY",IV,FG-16103,Isoprinosine Syrup 250 mg/5ml 60 ml,1's,NMPC    ,NEW MARKETLINK PHARMACEUTICAL CORP.,'13260          ,08/31/2016,'004,MEDIPHARMA,PC-0014,SWISS PHARMA RESEARCH LABORATORIES,15,0,155.40,"2,331.00",444.00,249.75,"2,081.25",3.74,"2,077.51",161.01,"1,920.24",230.43,"2,150.67",0.00,12/01/2013,2,12/08/2013,12/14/2013,2013002,12/15/2013
CU-TAG00131,"METRO DRUG, INC.",STA. MARIA INDUSTRIAL ESTATE,"1631 MANALAC AVE., TAGUIG CITY",IV,FG-16103,Isoprinosine Syrup 250 mg/5ml 60 ml,1's,NMPC    ,NEW MARKETLINK PHARMACEUTICAL CORP.,'13260          ,08/31/2016,'004,MEDIPHARMA,PC-0014,SWISS PHARMA RESEARCH LABORATORIES,15,0,155.40,"2,331.00",444.00,249.75,"2,081.25",3.74,"2,077.51",161.01,"1,920.24",230.43,"2,150.67",0.00,12/01/2013,2,12/08/2013,12/14/2013,2013002,12/15/2013
CU-TAG00131,"METRO DRUG, INC.",STA. MARIA INDUSTRIAL ESTATE,"1631 MANALAC AVE., TAGUIG CITY",IV,FG-16701,Equirab Soln. for Injection 1000 I.U/ 5ml,1's,NMPC    ,NEW MARKETLINK PHARMACEUTICAL CORP.,'A6813008       ,05/31/2015,'002,BIOLOGICA,PC-0072,"BHARAT SERUMS AND VACCINES, LIMITED",15,0,"1,200.00","18,000.00",0.00,"1,928.57","16,071.43",28.88,"16,042.55","1,243.30","14,828.13","1,779.38","16,607.51",0.00,12/01/2013,2,12/08/2013,12/14/2013,2013002,12/15/2013
CU-TAG00131,"METRO DRUG, INC.",STA. MARIA INDUSTRIAL ESTATE,"1631 MANALAC AVE., TAGUIG CITY",IV,FG-16103,Isoprinosine Syrup 250 mg/5ml 60 ml,1's,NMPC    ,NEW MARKETLINK PHARMACEUTICAL CORP.,'13260          ,08/31/2016,'004,MEDIPHARMA,PC-0014,SWISS PHARMA RESEARCH LABORATORIES,16,0,185.00,"2,960.00",0.00,317.14,"2,642.86",4.75,"2,638.11",204.45,"2,438.40",292.61,"2,731.01",0.00,12/01/2013,2,12/08/2013,12/14/2013,2013002,12/15/2013
CU-TAG00131,"METRO DRUG, INC.",STA. MARIA INDUSTRIAL ESTATE,"1631 MANALAC AVE., TAGUIG CITY",IV,FG-16103,Isoprinosine Syrup 250 mg/5ml 60 ml,1's,NMPC    ,NEW MARKETLINK PHARMACEUTICAL CORP.,'13260          ,08/31/2016,'004,MEDIPHARMA,PC-0014,SWISS PHARMA RESEARCH LABORATORIES,16,0,185.00,"2,960.00",0.00,317.14,"2,642.86",4.75,"2,638.11",204.45,"2,438.40",292.61,"2,731.01",0.00,12/01/2013,2,12/08/2013,12/14/2013,2013002,12/15/2013
CU-TAG00131,"METRO DRUG, INC.",STA. MARIA INDUSTRIAL ESTATE,"1631 MANALAC AVE., TAGUIG CITY",IV,FG-16103,Isoprinosine Syrup 250 mg/5ml 60 ml,1's,NMPC    ,NEW MARKETLINK PHARMACEUTICAL CORP.,'13260          ,08/31/2016,'004,MEDIPHARMA,PC-0014,SWISS PHARMA RESEARCH LABORATORIES,16,0,155.40,"2,486.40",473.60,266.40,"2,220.00",3.99,"2,216.01",171.74,"2,048.26",245.79,"2,294.05",0.00,12/01/2013,2,12/08/2013,12/14/2013,2013002,12/15/2013
CU-TAG00131,"METRO DRUG, INC.",STA. MARIA INDUSTRIAL ESTATE,"1631 MANALAC AVE., TAGUIG CITY",IV,FG-16103,Isoprinosine Syrup 250 mg/5ml 60 ml,1's,NMPC    ,NEW MARKETLINK PHARMACEUTICAL CORP.,'13260          ,08/31/2016,'004,MEDIPHARMA,PC-0014,SWISS PHARMA RESEARCH LABORATORIES,17,0,166.50,"2,830.50",314.50,303.27,"2,527.23",4.54,"2,522.69",195.51,"2,331.72",279.81,"2,611.53",0.00,12/01/2013,2,12/08/2013,12/14/2013,2013002,12/15/2013
CU-TAG00131,"METRO DRUG, INC.",STA. MARIA INDUSTRIAL ESTATE,"1631 MANALAC AVE., TAGUIG CITY",IV,FG-12238,Ellgy Plus Cracked Heel Cream 10g,12's,NMPC    ,NEW MARKETLINK PHARMACEUTICAL CORP.,'11129104       ,09/30/2016,'017,DERMATOLOGICALS,PC-0048,HOE PHARMACEUTICALS SENDIRIAN BERHAD,18,0,"1,397.28","25,151.04","5,520.96","2,694.75","22,456.29",40.35,"22,415.94","1,737.24","20,719.05","2,486.29","23,205.34",0.00,12/01/2013,2,12/08/2013,12/14/2013,2013002,12/15/2013
CU-TAG00131,"METRO DRUG, INC.",STA. MARIA INDUSTRIAL ESTATE,"1631 MANALAC AVE., TAGUIG CITY",IV,FG-11216,Iopamiro 300 mg x 50 ml,1's,NMPC    ,NEW MARKETLINK PHARMACEUTICAL CORP.,'C2P367F        ,11/30/2015,'014,HOSPITAL,PC-0003,BRACCO IMAGING SPA,20,0,"1,200.00","24,000.00","18,840.00","2,571.43","21,428.57",38.50,"21,390.07","1,657.73","19,770.84","2,372.50","22,143.34",0.00,12/01/2013,2,12/08/2013,12/14/2013,2013002,12/15/2013
CU-TAG00131,"METRO DRUG, INC.",STA. MARIA INDUSTRIAL ESTATE,"1631 MANALAC AVE., TAGUIG CITY",IV,FG-11216,Iopamiro 300 mg x 50 ml,1's,NMPC    ,NEW MARKETLINK PHARMACEUTICAL CORP.,'C2P367F        ,11/30/2015,'014,HOSPITAL,PC-0003,BRACCO IMAGING SPA,20,0,"1,350.00","27,000.00","15,840.00","2,892.86","24,107.14",43.31,"24,063.83","1,864.95","22,242.20","2,669.06","24,911.26",0.00,12/01/2013,2,12/08/2013,12/14/2013,2013002,12/15/2013
CU-TAG00131,"METRO DRUG, INC.",STA. MARIA INDUSTRIAL ESTATE,"1631 MANALAC AVE., TAGUIG CITY",IV,FG-11224,Iopamiro 370 mg x 100 ml,1's,NMPC    ,NEW MARKETLINK PHARMACEUTICAL CORP.,'E3P551G        ,01/31/2015,'014,HOSPITAL,PC-0003,BRACCO IMAGING SPA,20,0,"2,600.00","52,000.00","31,060.00","5,571.43","46,428.57",83.42,"46,345.15","3,591.75","42,836.82","5,140.42","47,977.24",0.00,12/01/2013,2,12/08/2013,12/14/2013,2013002,12/15/2013
CU-TAG00131,"METRO DRUG, INC.",STA. MARIA INDUSTRIAL ESTATE,"1631 MANALAC AVE., TAGUIG CITY",IV,FG-11224,Iopamiro 370 mg x 100 ml,1's,NMPC    ,NEW MARKETLINK PHARMACEUTICAL CORP.,'E3P551G        ,01/31/2015,'014,HOSPITAL,PC-0003,BRACCO IMAGING SPA,20,0,"2,600.00","52,000.00","31,060.00","5,571.43","46,428.57",83.42,"46,345.15","3,591.75","42,836.82","5,140.42","47,977.24",0.00,12/01/2013,2,12/08/2013,12/14/2013,2013002,12/15/2013
CU-TAG00131,"METRO DRUG, INC.",STA. MARIA INDUSTRIAL ESTATE,"1631 MANALAC AVE., TAGUIG CITY",IV,FG-11225,Iopamiro 300 mg x 100 ml,1's,NMPC    ,NEW MARKETLINK PHARMACEUTICAL CORP.,'C2P573C        ,10/31/2015,'014,HOSPITAL,PC-0003,BRACCO IMAGING SPA,20,0,"2,400.00","48,000.00","13,800.00","5,142.86","42,857.14",77.00,"42,780.14","3,315.46","39,541.68","4,745.00","44,286.68",0.00,12/01/2013,2,12/08/2013,12/14/2013,2013002,12/15/2013
CU-TAG00131,"METRO DRUG, INC.",STA. MARIA INDUSTRIAL ESTATE,"1631 MANALAC AVE., TAGUIG CITY",IV,FG-11225,Iopamiro 300 mg x 100 ml,1's,NMPC    ,NEW MARKETLINK PHARMACEUTICAL CORP.,'C2P573C        ,10/31/2015,'014,HOSPITAL,PC-0003,BRACCO IMAGING SPA,20,0,"1,900.00","38,000.00","23,800.00","4,071.43","33,928.57",60.96,"33,867.61","2,624.74","31,303.83","3,756.46","35,060.29",0.00,12/01/2013,2,12/08/2013,12/14/2013,2013002,12/15/2013
CU-TAG00131,"METRO DRUG, INC.",STA. MARIA INDUSTRIAL ESTATE,"1631 MANALAC AVE., TAGUIG CITY",IV,FG-13002,Kedrialb 20% IV Sol For Inf 50ml,1's,NMPC    ,NEW MARKETLINK PHARMACEUTICAL CORP.,'132908         ,03/31/2016,'014,HOSPITAL,PC-0055,KEDRION INTERNATIONAL GMBH,20,0,"2,256.00","45,120.00","24,880.00","4,834.29","40,285.71",72.38,"40,213.33","3,116.53","37,169.18","4,460.30","41,629.48",0.00,12/01/2013,2,12/08/2013,12/14/2013,2013002,12/15/2013
CU-TAG00131,"METRO DRUG, INC.",STA. MARIA INDUSTRIAL ESTATE,"1631 MANALAC AVE., TAGUIG CITY",IV,FG-13926,Rabipur Powder 1Ml Vial 2.5Iu/M,1's,NMPC    ,NEW MARKETLINK PHARMACEUTICAL CORP.,'2477           ,04/30/2016,'002,BIOLOGICA,PC-0005,"NOVARTIS HEALTHCARE PHILIPPINES, INC",20,0,"1,391.20","27,824.00","9,176.00","2,981.14","24,842.86",44.64,"24,798.22","1,921.86","22,921.00","2,750.52","25,671.51",0.00,12/01/2013,2,12/08/2013,12/14/2013,2013002,12/15/2013
CU-TAG00131,"METRO DRUG, INC.",STA. MARIA INDUSTRIAL ESTATE,"1631 MANALAC AVE., TAGUIG CITY",IV,FG-16103,Isoprinosine Syrup 250 mg/5ml 60 ml,1's,NMPC    ,NEW MARKETLINK PHARMACEUTICAL CORP.,'13260          ,08/31/2016,'004,MEDIPHARMA,PC-0014,SWISS PHARMA RESEARCH LABORATORIES,20,0,185.00,"3,700.00",0.00,396.43,"3,303.57",5.94,"3,297.64",255.57,"3,048.00",365.76,"3,413.77",0.00,12/01/2013,2,12/08/2013,12/14/2013,2013002,12/15/2013
CU-TAG00131,"METRO DRUG, INC.",STA. MARIA INDUSTRIAL ESTATE,"1631 MANALAC AVE., TAGUIG CITY",IV,FG-16103,Isoprinosine Syrup 250 mg/5ml 60 ml,1's,NMPC    ,NEW MARKETLINK PHARMACEUTICAL CORP.,'13260          ,08/31/2016,'004,MEDIPHARMA,PC-0014,SWISS PHARMA RESEARCH LABORATORIES,20,0,185.00,"3,700.00",0.00,396.43,"3,303.57",5.94,"3,297.64",255.57,"3,048.00",365.76,"3,413.77",0.00,12/01/2013,2,12/08/2013,12/14/2013,2013002,12/15/2013
CU-TAG00131,"METRO DRUG, INC.",STA. MARIA INDUSTRIAL ESTATE,"1631 MANALAC AVE., TAGUIG CITY",IV,FG-16103,Isoprinosine Syrup 250 mg/5ml 60 ml,1's,NMPC    ,NEW MARKETLINK PHARMACEUTICAL CORP.,'13260          ,08/31/2016,'004,MEDIPHARMA,PC-0014,SWISS PHARMA RESEARCH LABORATORIES,20,0,185.00,"3,700.00",0.00,396.43,"3,303.57",5.94,"3,297.64",255.57,"3,048.00",365.76,"3,413.77",0.00,12/01/2013,2,12/08/2013,12/14/2013,2013002,12/15/2013
CU-TAG00131,"METRO DRUG, INC.",STA. MARIA INDUSTRIAL ESTATE,"1631 MANALAC AVE., TAGUIG CITY",IV,FG-16103,Isoprinosine Syrup 250 mg/5ml 60 ml,1's,NMPC    ,NEW MARKETLINK PHARMACEUTICAL CORP.,'13260          ,08/31/2016,'004,MEDIPHARMA,PC-0014,SWISS PHARMA RESEARCH LABORATORIES,20,0,155.40,"3,108.00",592.00,333.00,"2,775.00",4.99,"2,770.01",214.68,"2,560.32",307.24,"2,867.56",0.00,12/01/2013,2,12/08/2013,12/14/2013,2013002,12/15/2013
